20,517.36,216.53,24.18,55.44,55.7
20,485.66,207.54,38.2,71.84,4.18
20,509.63,206.67,37.26,73.82,-27.2
20,385.17,214.82,26.52,61.78,-47.02
20,568.35,196.72,29.14,61.74,-67.92
20,390.68,219.4,36.59,81.37,-77.17
20,379.87,206.26,24.77,59.15,-90.6
20,4.76,194.27,42.5,101.03,-91.21
20,560.85,195.13,25.39,57.2,-92.81
20,386.92,196.2,27.31,63.18,-94.25
20,441.28,206.27,23.74,59.36,-95.21
20,4.94,207.86,24.29,60.18,-101.14
20,577.97,213.54,26.16,60.47,-101.21
20,486.33,208.99,21.79,56.16,-103.55
20,523.35,206.85,25.04,56.71,-104.73
20,378.89,189.8,54.19,116.62,-106.1
20,570.33,200.93,40.33,88.17,-106.55
20,581.19,195.14,20.89,55.5,-107.5
20,379.52,233.67,25.07,61.3,-107.93
20,13.41,184.55,26.97,61.11,-108.27
20,477.72,213.71,23.9,56.63,-108.95
20,1.0,188.69,16.48,64.15,-111.21
20,506.41,224.14,22.81,59.58,-111.67
20,493.65,201.07,25.16,59.01,-114.43
20,1.0,194.31,24.81,104.22,-114.91
20,1.0,226.57,17.65,66.99,-117.83
20,568.58,217.44,27.8,64.77,-118.21
20,1.0,133.72,63.31,291.5,-118.59
20,5.37,183.92,25.22,58.48,-120.65
20,433.07,193.48,23.83,56.22,-122.59
20,517.22,196.76,21.36,56.7,-122.93
20,439.75,184.04,27.23,60.93,-123.93
20,501.64,209.53,31.41,60.69,-127.62
20,393.34,209.66,27.94,65.17,-127.7
20,585.75,199.31,29.65,65.38,-127.74
20,440.63,87.67,124.12,298.66,-127.86
20,14.82,207.18,24.09,61.11,-128.0
20,507.09,198.06,20.46,54.81,-128.14
20,573.12,179.42,35.19,72.91,-130.7
20,397.18,208.2,44.63,104.91,-131.25
20,4.48,229.96,24.63,60.25,-131.4
20,369.71,215.97,43.11,99.25,-133.49
20,1.0,211.14,29.83,135.01,-134.3
20,385.77,236.96,29.06,70.3,-135.21
20,1.0,258.12,16.82,66.93,-148.25
20,1.0,140.45,39.02,181.66,-154.56
20,383.16,182.67,71.88,171.24,-154.99
20,2.09,246.4,27.99,66.26,-177.31
21,542.51,213.3,28.86,61.17,123.86
21,575.03,212.98,28.55,65.36,85.54
21,531.58,196.71,51.19,93.6,-52.18
21,571.82,210.05,21.59,55.17,-63.07
21,548.64,232.58,22.27,59.92,-66.01
21,406.17,186.56,34.4,70.47,-72.36
21,566.24,183.75,50.28,102.61,-77.48
21,410.75,199.09,41.34,86.09,-80.65
21,558.55,211.06,23.24,56.41,-81.35
21,420.78,202.62,21.68,59.47,-91.84
21,377.87,201.68,24.81,58.45,-93.1
21,518.07,87.19,121.93,300.59,-97.04
21,585.72,210.79,26.03,61.24,-97.71
21,1.0,221.98,15.13,57.06,-105.4
21,410.65,208.32,22.64,61.21,-108.94
21,1.0,131.98,47.66,230.88,-110.05
21,539.13,198.48,21.42,57.33,-111.96
21,539.0,232.64,23.0,59.73,-112.04
21,577.66,186.17,28.61,65.46,-112.16
21,528.49,206.48,22.22,58.0,-113.08
21,463.63,205.15,24.43,60.07,-121.65
21,600.67,202.38,26.09,61.08,-123.27
21,1.0,196.73,24.01,103.11,-124.96
21,549.81,210.62,36.93,74.33,-126.55
21,412.56,190.03,57.29,129.85,-131.36
21,581.15,235.04,21.82,57.92,-134.12
21,591.28,227.44,21.69,57.05,-135.2
21,527.87,214.86,31.87,67.71,-135.44
21,549.2,199.14,20.7,56.5,-136.79
21,400.1,196.2,27.62,60.51,-138.07
21,1.0,237.67,16.81,66.42,-138.58
21,1.0,198.5,16.31,65.43,-139.43
21,584.75,180.35,34.9,73.27,-142.16
21,517.61,217.32,24.04,60.74,-152.71
21,463.76,184.39,24.68,57.14,-153.55
22,451.19,214.06,26.15,55.05,-10.68
22,512.52,216.17,27.58,64.77,-62.54
22,24.07,156.06,32.63,67.27,-65.11
22,484.97,141.63,41.69,103.07,-71.39
22,490.59,200.07,56.57,137.41,-72.59
22,17.5,126.14,55.26,115.64,-74.7
22,444.94,205.11,38.25,82.9,-79.11
22,504.67,207.83,40.81,93.96,-91.04
22,16.92,162.54,43.66,91.76,-93.41
22,474.73,140.4,68.5,170.61,-94.68
22,506.89,202.98,25.54,61.85,-95.2
22,384.44,77.45,73.66,190.07,-97.23
22,438.89,196.59,34.09,64.31,-105.25
22,355.29,77.56,87.5,229.31,-106.95
22,31.43,169.51,30.03,65.3,-109.19
22,13.54,219.68,27.41,59.98,-111.25
22,521.44,203.56,28.36,63.54,-113.27
22,517.59,206.72,20.51,54.41,-115.67
22,509.46,189.26,35.65,77.28,-128.26
22,491.5,213.08,35.36,80.65,-131.2
22,501.89,185.7,71.33,177.29,-134.32
22,486.0,176.17,44.13,102.38,-138.09
22,499.08,167.28,54.54,120.63,-151.57
22,1.0,168.1,38.11,181.48,-155.96
23,522.37,206.54,26.99,62.98,74.86
23,517.32,202.85,38.69,92.19,20.83
23,346.62,175.42,27.55,62.44,-41.65
23,481.47,197.62,31.88,67.7,-43.82
23,453.68,77.45,75.79,195.49,-45.57
23,548.58,203.52,23.5,55.22,-46.33
23,518.31,216.21,22.46,57.63,-51.32
23,538.58,212.07,20.47,55.02,-77.8
23,428.16,43.09,112.98,276.16,-80.8
23,465.43,95.56,44.75,126.19,-81.77
23,507.34,205.83,21.1,54.54,-81.95
23,503.95,206.92,33.93,71.38,-83.62
23,539.88,59.1,56.63,140.15,-92.02
23,511.08,183.68,40.28,85.29,-92.2
23,473.73,78.84,124.67,299.79,-97.25
23,493.23,196.69,25.11,60.52,-100.14
23,543.66,184.4,31.84,65.14,-108.07
23,1.0,227.26,16.87,66.28,-116.28
23,557.77,201.18,23.89,56.33,-118.06
23,1.0,215.83,23.86,103.05,-121.39
23,532.29,186.06,33.39,68.61,-121.91
23,526.27,189.94,24.7,58.61,-124.72
23,1.0,147.04,38.56,181.6,-129.78
23,502.13,151.17,70.27,154.12,-144.51
23,518.5,198.99,20.49,53.19,-154.81
24,544.98,210.89,31.43,70.0,69.63
24,571.15,214.74,27.93,59.28,-7.87
24,610.72,192.13,24.82,63.07,-24.7
24,559.38,219.56,20.65,56.73,-30.41
24,563.2,202.01,40.07,84.13,-33.12
24,534.47,200.47,48.66,94.83,-41.13
24,602.64,198.69,26.5,64.74,-65.64
24,550.41,197.15,37.63,74.99,-87.61
24,543.42,164.96,53.87,120.92,-88.78
24,576.12,198.22,41.97,87.17,-94.03
24,548.82,229.65,22.7,62.79,-96.13
24,578.0,224.09,27.25,66.9,-97.81
24,550.01,199.67,19.74,53.41,-99.47
24,540.23,213.6,21.88,57.04,-104.84
24,494.93,202.64,26.78,59.49,-110.31
24,495.76,85.95,125.22,293.92,-110.46
24,539.82,198.35,20.05,53.18,-119.19
24,591.66,213.6,20.92,55.97,-119.97
24,560.83,199.38,18.98,51.42,-125.33
24,524.49,211.44,34.39,73.38,-126.1
24,580.82,206.79,20.75,55.9,-127.72
24,571.4,198.57,19.7,52.7,-136.85
24,504.14,203.2,26.74,59.14,-142.72
24,1.0,216.13,23.63,103.8,-143.54
24,1.0,260.25,16.59,66.02,-146.4
24,528.01,205.74,24.39,56.77,-147.75
24,1.0,169.64,37.15,180.78,-148.16
25,384.49,201.55,34.22,72.33,-37.89
25,595.79,112.03,33.16,84.35,-60.13
25,419.07,199.78,26.02,62.92,-65.51
25,478.29,180.42,56.64,140.75,-74.72
25,387.42,185.96,26.86,60.32,-94.35
25,394.12,192.49,28.87,62.37,-96.63
25,379.23,197.14,29.51,62.15,-101.94
25,407.84,205.44,27.75,62.37,-108.39
25,548.4,205.85,25.11,57.01,-112.99
25,599.79,213.12,27.96,71.17,-116.61
25,1.0,205.07,24.23,104.98,-121.7
25,587.01,97.66,35.43,83.47,-124.53
25,1.0,189.97,37.6,182.82,-139.58
25,1.0,237.93,16.75,66.59,-139.73
25,1.0,140.47,60.61,283.96,-141.81
26,502.1,193.4,44.81,111.73,-40.13
26,311.78,210.29,26.6,60.71,-48.26
26,492.32,215.58,36.6,87.87,-72.0
26,481.13,129.25,70.24,169.67,-76.58
26,13.2,206.16,26.98,61.57,-90.5
26,425.43,172.69,36.69,76.89,-97.64
26,484.64,175.25,45.55,110.8,-98.18
26,504.87,245.35,25.38,62.85,-98.84
26,408.57,171.84,28.05,62.57,-102.74
26,419.32,178.56,29.81,66.29,-107.55
26,1.0,215.73,16.7,65.3,-109.15
26,415.57,139.1,71.18,169.1,-113.02
26,1.0,192.95,15.27,55.89,-113.68
26,404.65,205.42,73.87,186.2,-116.02
26,482.59,197.03,56.81,131.48,-116.34
26,1.0,194.66,24.07,101.64,-119.39
26,1.0,188.99,37.79,184.95,-122.67
26,500.54,165.27,68.75,170.53,-124.18
26,514.65,217.12,44.8,105.0,-127.05
26,509.4,244.58,36.23,77.78,-128.0
26,462.36,163.14,89.55,214.71,-128.43
26,3.8,206.14,26.8,61.2,-137.18
26,500.39,255.16,34.79,75.01,-143.77
26,1.0,115.98,61.71,284.27,-144.81
26,495.53,253.44,27.79,64.93,-155.12
27,288.16,207.49,28.96,56.88,-20.39
27,127.28,211.45,28.64,61.18,-40.46
27,486.34,128.13,58.12,141.38,-56.86
27,467.54,109.95,83.58,214.84,-71.51
27,13.7,199.84,24.98,57.26,-78.33
27,5.17,193.12,26.51,58.85,-80.42
27,123.11,203.24,22.09,58.14,-86.59
27,557.4,246.33,28.18,68.09,-88.18
27,114.56,204.83,42.43,92.37,-95.93
27,558.7,237.92,43.44,102.32,-96.53
27,568.87,218.73,43.89,105.65,-103.12
27,1.0,193.01,15.42,54.79,-108.53
27,121.23,221.83,27.89,64.25,-124.89
27,552.01,208.8,40.0,94.0,-134.1
27,1.0,199.48,20.57,77.06,-136.22
27,1.0,148.28,38.17,179.04,-136.98
27,1.0,103.93,61.43,284.91,-155.0
28,246.9,210.59,30.15,57.55,62.72
28,576.93,51.11,28.76,79.45,-34.5
28,565.83,34.45,42.78,110.58,-41.23
28,39.13,197.51,37.2,77.89,-42.73
28,540.12,1.0,73.65,179.78,-48.85
28,606.18,256.96,29.02,70.5,-54.79
28,574.17,131.81,35.99,94.83,-56.71
28,236.21,184.86,52.69,96.75,-61.56
28,557.52,78.14,80.95,200.88,-63.47
28,555.22,46.78,65.91,174.34,-69.65
28,526.8,1.0,113.2,239.15,-70.67
28,589.41,219.67,50.09,120.58,-73.79
28,576.63,94.76,44.73,123.59,-79.17
28,585.59,46.56,29.28,76.55,-79.86
28,260.64,205.43,20.87,56.34,-81.05
28,250.83,196.61,21.53,57.95,-81.21
28,597.64,204.77,34.7,91.84,-82.53
28,553.56,132.71,39.8,92.76,-88.11
28,561.53,142.31,42.88,104.29,-92.0
28,241.26,209.74,22.46,56.25,-92.03
28,256.51,219.35,26.54,59.85,-95.04
28,34.75,193.53,29.29,67.04,-95.05
28,250.82,223.37,22.01,57.69,-98.08
28,599.95,237.42,29.87,76.14,-98.08
28,588.63,45.05,41.09,114.43,-102.02
28,576.28,22.47,45.44,111.98,-102.47
28,31.06,164.52,36.79,75.76,-109.89
28,227.86,207.1,28.85,60.57,-116.37
28,594.39,116.43,35.1,95.41,-119.16
28,553.36,14.75,45.76,118.07,-121.82
28,21.34,149.57,56.21,121.81,-122.5
28,565.0,78.97,42.63,112.65,-124.11
28,590.73,247.42,29.82,73.32,-134.15
28,198.37,114.09,131.08,308.37,-147.16
28,603.27,274.63,21.21,54.44,-147.68
28,583.0,251.16,43.3,99.89,-153.54
28,589.43,274.68,29.43,67.18,-163.85
28,596.64,274.81,33.79,77.6,-171.43
